word	approx_count	status
FURMAY	15752	needs_human_review
KARNAA	15703	needs_human_review
DHALAY	15658	needs_human_review
BALAARAN	15620	needs_human_review
ALAABTA	15586	needs_human_review
SOMALIDA	15582	needs_human_review
UJEEDADA	15581	needs_human_review
GALABTA	15578	needs_human_review
KHAYRE	15525	needs_human_review
XEEBTA	15507	needs_human_review
GALI	15468	needs_human_review
WAXAANAN	15467	needs_human_review
WASIIRKU	15445	needs_human_review
HOTEL	15421	needs_human_review
CADAALAD	15361	needs_human_review
BANI	15341	needs_human_review
JUBBA	15326	needs_human_review
QADAR	15326	needs_human_review
RASHIID	15307	needs_human_review
TAALA	15297	needs_human_review
NALA	15274	needs_human_review
WAXAASE	15247	needs_human_review
INUUSAN	15190	needs_human_review
XOOJINTA	15159	needs_human_review
RAACIYAY	15144	needs_human_review
RABTO	15124	needs_human_review
DOOLAR	15118	needs_human_review
POST	15118	needs_human_review
XIGTAY	15114	needs_human_review
ILMAHA	15067	needs_human_review
BOGGA	15051	needs_human_review
XILLIGII	15011	needs_human_review
SCW	14990	needs_human_review
ISUL	14977	needs_human_review
SALDHIGA	14909	needs_human_review
BARTAY	14904	needs_human_review
LAHEYD	14894	needs_human_review
DALBADAY	14883	needs_human_review
ALI	14873	needs_human_review
SUDAN	14832	needs_human_review
AANKII	14823	needs_human_review
AYAANU	14814	needs_human_review
YEESHAAN	14814	needs_human_review
SIIYAAN	14813	needs_human_review
SHIRE	14794	needs_human_review
INTOODA	14767	needs_human_review
WAANU	14758	needs_human_review
YOU	14743	needs_human_review
SAXDA	14738	needs_human_review
LAAMAHA	14711	needs_human_review
DIGAY	14690	needs_human_review
UMADA	14615	needs_human_review
QAYBO	14611	needs_human_review
SADDEXDA	14610	needs_human_review
OGEYN	14590	needs_human_review
NABADA	14570	needs_human_review
SUUDAAN	14534	needs_human_review
PREMIER	14533	needs_human_review
GUURKA	14510	needs_human_review
AMRAY	14500	needs_human_review
WAJAHAN	14493	needs_human_review
DANAHA	14492	needs_human_review
ARIN	14475	needs_human_review
CIRAAQ	14470	needs_human_review
FOR	14461	needs_human_review
RONALDO	14461	needs_human_review
WWW	14460	needs_human_review
MIDOOBEY	14425	needs_human_review
INAANU	14411	needs_human_review
QARAXII	14394	needs_human_review
MARAR	14389	needs_human_review
SHARAFTA	14340	needs_human_review
GALKA	14331	needs_human_review
DAACISH	14324	needs_human_review
GUDDIDA	14311	needs_human_review
LACAGAHA	14309	needs_human_review
YEESHO	14237	needs_human_review
JIRTAA	14216	needs_human_review
DALKAN	14206	needs_human_review
WAXAYNU	14160	needs_human_review
SACIID	14158	needs_human_review
XADKA	14153	needs_human_review
WATAY	14151	needs_human_review
ILAALIYO	14141	needs_human_review
QODOBADA	14121	needs_human_review
MAIL	14106	needs_human_review
SHAQSI	14086	needs_human_review
GEELLE	14071	needs_human_review
SHACBIGA	14059	needs_human_review
MARTAY	14051	needs_human_review
IIGU	14039	needs_human_review
OGAADO	14028	needs_human_review
CELINTA	14023	needs_human_review
MUSUQ	14006	needs_human_review
NINKAN	14005	needs_human_review
GAADHI	13961	needs_human_review
DOONAYAA	13959	needs_human_review
DHIIBAY	13945	needs_human_review
WORLD	13904	needs_human_review
XIDHIIDH	13883	needs_human_review
WAKHTIGA	13867	needs_human_review
SALKA	13848	needs_human_review
ARIMO	13828	needs_human_review
DALAL	13795	needs_human_review
HAYSAN	13786	needs_human_review
DAREENKA	13771	needs_human_review
LACAGO	13730	needs_human_review
CILMIGA	13703	needs_human_review
NOOCYADA	13682	needs_human_review
SNM	13662	needs_human_review
ISAGUNA	13660	needs_human_review
SOCDEEN	13650	needs_human_review
MUUQATO	13641	needs_human_review
TAMARTA	13623	needs_human_review
WIILKA	13615	needs_human_review
RAACAY	13603	needs_human_review
ADEEGA	13569	needs_human_review
SABABO	13564	needs_human_review
GEYSTEEN	13537	needs_human_review
QURUXDA	13536	needs_human_review
CIDA	13529	needs_human_review
MUUQDAY	13509	needs_human_review
MAQLAY	13503	needs_human_review
TAGAAN	13493	needs_human_review
QARXA	13456	needs_human_review
HOOSTA	13443	needs_human_review
GABA	13429	needs_human_review
AAY	13419	needs_human_review
CASRIGA	13418	needs_human_review
XAGA	13390	needs_human_review
DHIMATAY	13389	needs_human_review
GURMADKA	13346	needs_human_review
KARNO	13297	needs_human_review
HELAYO	13245	needs_human_review
WASIIRU	13244	needs_human_review
AHAANA	13234	needs_human_review
DADKAASI	13227	needs_human_review
ANIGOO	13215	needs_human_review
GABI	13214	needs_human_review
GEEDI	13196	needs_human_review
XIGA	13180	needs_human_review
YIMI	13176	needs_human_review
QABATAY	13170	needs_human_review
SAARAAN	13165	needs_human_review
JOOJIYO	13157	needs_human_review
XILIGA	13144	needs_human_review
SAWIRKA	13131	needs_human_review
VOA	13131	needs_human_review
LAANTA	13124	needs_human_review
MUDDADA	13076	needs_human_review
HADLAYEY	13061	needs_human_review
MUXUU	13058	needs_human_review
QAARADDA	13043	needs_human_review
COVID	13025	needs_human_review
QARXAY	13023	needs_human_review
DALKIISA	13014	needs_human_review
NOQONAYA	13011	needs_human_review
LABADAN	13001	needs_human_review
SUNNA	12989	needs_human_review
ASKARTA	12986	needs_human_review
ABUURAY	12924	needs_human_review
GALMADA	12910	needs_human_review
DHAAWACA	12906	needs_human_review
KULMEEN	12906	needs_human_review
DAMBEEYA	12855	needs_human_review
QODOBO	12846	needs_human_review
DOORKA	12837	needs_human_review
FINLAND	12836	needs_human_review
IDINKU	12825	needs_human_review
GEEYAY	12818	needs_human_review
HAYSTAAN	12817	needs_human_review
MIDDA	12799	needs_human_review
ILAALADA	12795	needs_human_review
JUBBADA	12776	needs_human_review
DOORTO	12744	needs_human_review
KASTOO	12741	needs_human_review
KUUGU	12709	needs_human_review
GAARA	12706	needs_human_review
YUSUF	12702	needs_human_review
HADBA	12698	needs_human_review
HAYAA	12696	needs_human_review
TUULADA	12695	needs_human_review
GAARAAN	12685	needs_human_review
GAADHO	12674	needs_human_review
BEDEL	12663	needs_human_review
GAYSTAY	12662	needs_human_review
WAXAANNU	12641	needs_human_review
WARARKU	12632	needs_human_review
IIDO	12626	needs_human_review
BAXDO	12612	needs_human_review
TIDHI	12604	needs_human_review
SADEX	12597	needs_human_review
LOOMA	12596	needs_human_review
WARAMAY	12588	needs_human_review
JARAY	12585	needs_human_review
MESSI	12575	needs_human_review
OLOLAHA	12560	needs_human_review
CANADA	12541	needs_human_review
OGYAHAY	12527	needs_human_review
SHEEGI	12501	needs_human_review
GELIYO	12485	needs_human_review
MUDADA	12473	needs_human_review
LAGALA	12463	needs_human_review
CISHO	12459	needs_human_review
WAQTIGII	12447	needs_human_review
GUURTIDA	12434	needs_human_review
DALKEENA	12403	needs_human_review
MAARMAAN	12403	needs_human_review
STATE	12377	needs_human_review
XILIGII	12322	needs_human_review
DEGA	12310	needs_human_review
BOORAMA	12308	needs_human_review
HTTP	12272	needs_human_review
ERITREA	12257	needs_human_review
QAADATO	12244	needs_human_review
ORG	12237	needs_human_review
XAQA	12188	needs_human_review
KUSII	12177	needs_human_review
DHUFTAY	12126	needs_human_review
NOOCAN	12121	needs_human_review
LAHA	12114	needs_human_review
GALAYA	12105	needs_human_review
BAARISTA	12098	needs_human_review
ORAN	12093	needs_human_review
WRITTEN	12093	needs_human_review
RAADINTA	12083	needs_human_review
HAYEY	12080	needs_human_review
MARKASTA	12080	needs_human_review
SAACADO	12076	needs_human_review
CIYAARO	12072	needs_human_review
GAARIN	12057	needs_human_review
HOREEYEY	12055	needs_human_review
TWITTER	12055	needs_human_review
NISA	12046	needs_human_review
SUGIDDA	11992	needs_human_review
DIIRIYE	11983	needs_human_review
KULMAAN	11970	needs_human_review
ENGLAND	11967	needs_human_review
KUMANAAN	11950	needs_human_review
HOTELKA	11927	needs_human_review
DOONAYAY	11915	needs_human_review
IMIKA	11910	needs_human_review
ARINTA	11909	needs_human_review
KAMIDA	11900	needs_human_review
SHABAB	11896	needs_human_review
SHEEGAYO	11875	needs_human_review
NOOGU	11871	needs_human_review
IDAACADA	11859	needs_human_review
BARTA	11842	needs_human_review
GARABKA	11831	needs_human_review
DIIRADDA	11829	needs_human_review
QAABILAY	11819	needs_human_review
BOQORKA	11793	needs_human_review
ARKAA	11784	needs_human_review
SABABAHA	11784	needs_human_review
INTERNET	11774	needs_human_review
DJIBOUTI	11765	needs_human_review
DOORAN	11765	needs_human_review
AASAY	11755	needs_human_review
RAYSAL	11746	needs_human_review
DAWLADDU	11739	needs_human_review
SAMEYNTA	11734	needs_human_review
QAADISTA	11716	needs_human_review
GOOGLE	11685	needs_human_review
BIXISO	11673	needs_human_review
ONLF	11664	needs_human_review
MANTA	11651	needs_human_review
OBAMA	11637	needs_human_review
XILLIGAN	11634	needs_human_review
HORAYSAY	11615	needs_human_review
FANKA	11614	needs_human_review
DAABACAY	11598	needs_human_review
GUDBIYAY	11590	needs_human_review
KENYATTA	11574	needs_human_review
TUKARAQ	11557	needs_human_review
ADIGOO	11553	needs_human_review
ABUURKA	11552	needs_human_review
SABABTAY	11537	needs_human_review
DADAALKA	11490	needs_human_review
QABANAYO	11463	needs_human_review
WADI	11457	needs_human_review
ARKEEN	11453	needs_human_review
HOME	11440	needs_human_review
SUGIDA	11404	needs_human_review
ARAGTO	11381	needs_human_review
MUWAADIN	11375	needs_human_review
YARYAR	11369	needs_human_review
CIDNA	11358	needs_human_review
TALAABO	11350	needs_human_review
BAHDA	11349	needs_human_review
GROUP	11344	needs_human_review
DFS	11335	needs_human_review
TOOGTAY	11330	needs_human_review
LEE	11329	needs_human_review
DOODA	11326	needs_human_review
MUDADII	11325	needs_human_review
HAWSHA	11322	needs_human_review
HADLAAN	11317	needs_human_review
DHAGAYSO	11316	needs_human_review
NAADIGA	11290	needs_human_review
XUSKA	11281	needs_human_review
HADALO	11263	needs_human_review
INAGU	11257	needs_human_review
NAGALA	11257	needs_human_review
DHIGAAN	11255	needs_human_review
WAREEGA	11234	needs_human_review
EEDEEYEY	11232	needs_human_review
SAALAX	11228	needs_human_review
LIVE	11225	needs_human_review
INFO	11220	needs_human_review
MEESHII	11219	needs_human_review
GENERAL	11218	needs_human_review
CAALAMKU	11166	needs_human_review
SACAD	11145	needs_human_review
BIXISAY	11140	needs_human_review
YEELATAY	11138	needs_human_review
DAAYO	11137	needs_human_review
BRAZIL	11120	needs_human_review
TODOBAAD	11106	needs_human_review
DABKA	11092	needs_human_review
CABDULLE	11090	needs_human_review
GUDAHOOD	11089	needs_human_review
SARREEYA	11086	needs_human_review
ARINTAN	11083	needs_human_review
TAGI	11080	needs_human_review
INAANAY	11059	needs_human_review
IMANAYA	11058	needs_human_review
SAXIIXAY	11058	needs_human_review
IYADU	11043	needs_human_review
RABBIGA	11010	needs_human_review
INTUU	10997	needs_human_review
CIDII	10992	needs_human_review
UMMADA	10988	needs_human_review
AMAAN	10950	needs_human_review
LAGANA	10940	needs_human_review
BINU	10935	needs_human_review
ARINTAAS	10932	needs_human_review
BIRTA	10932	needs_human_review
XIGEEN	10927	needs_human_review
MUSLIM	10925	needs_human_review
YADA	10906	needs_human_review
DONALD	10892	needs_human_review
GEERIDA	10864	needs_human_review
QAARADA	10834	needs_human_review
BULSHADU	10833	needs_human_review
JSL	10830	needs_human_review
AMABA	10820	needs_human_review
HARGEISA	10812	needs_human_review
DHIHI	10784	needs_human_review
HOWLGAL	10776	needs_human_review
DHACDA	10774	needs_human_review
TOGDHEER	10770	needs_human_review
WEBSITE	10764	needs_human_review
ADMIN	10763	needs_human_review
JIMCIHII	10726	needs_human_review
NOOLAA	10717	needs_human_review
UKRAINE	10699	needs_human_review
SAREEYA	10693	needs_human_review
BILAYSKA	10672	needs_human_review
HORTAGO	10667	needs_human_review
WADDADA	10663	needs_human_review
RUNTA	10643	needs_human_review
QAADAYO	10624	needs_human_review
DAAYAY	10617	needs_human_review
DADKAN	10614	needs_human_review
MAAYO	10605	needs_human_review
QURBA	10598	needs_human_review
WADANI	10595	needs_human_review
MASJIDKA	10559	needs_human_review
HANAANKA	10555	needs_human_review
DHINACYO	10541	needs_human_review
SAARNAA	10541	needs_human_review
HAYSA	10538	needs_human_review
GELIYAY	10535	needs_human_review
HOOYADA	10533	needs_human_review
RAGA	10512	needs_human_review
FULIYAY	10508	needs_human_review
KEENA	10504	needs_human_review
DIIDAN	10497	needs_human_review
GALIYAY	10480	needs_human_review
HALISTA	10464	needs_human_review
SAMATAR	10462	needs_human_review
MAADAMA	10452	needs_human_review
GEEYO	10440	needs_human_review
KUWANI	10417	needs_human_review
LIIBIYA	10405	needs_human_review
AFARTA	10400	needs_human_review
SAMAYSAY	10394	needs_human_review
INDHA	10348	needs_human_review
KOOXOOD	10334	needs_human_review
ABIY	10329	needs_human_review
SANNADKA	10322	needs_human_review
TUURAY	10321	needs_human_review
BANAANKA	10305	needs_human_review
QAATA	10303	needs_human_review
QABIILKA	10279	needs_human_review
ADIGU	10278	needs_human_review
ODAYAAL	10271	needs_human_review
KASII	10240	needs_human_review
FULIYEEN	10235	needs_human_review
HAWIYE	10232	needs_human_review
JEEDAY	10222	needs_human_review
FRANCE	10218	needs_human_review
XILKII	10218	needs_human_review
DEKEDA	10215	needs_human_review
MARA	10198	needs_human_review
NABADEED	10192	needs_human_review
QAADA	10190	needs_human_review
XUKUMAY	10190	needs_human_review
JUVENTUS	10186	needs_human_review
BAAQDAY	10184	needs_human_review
ISKAASHI	10183	needs_human_review
DIRTAY	10177	needs_human_review
SIISAY	10174	needs_human_review
YEEDHAY	10174	needs_human_review
TABABARE	10173	needs_human_review
GOBOLEED	10147	needs_human_review
MURSAL	10142	needs_human_review
NETWORK	10136	needs_human_review
VIEWS	10133	needs_human_review
CELIYEY	10112	needs_human_review
HOREYN	10099	needs_human_review
TIHIIN	10090	needs_human_review
WALXAHA	10089	needs_human_review
GOBALADA	10086	needs_human_review
DUULISTA	10074	needs_human_review
DHIGTO	10055	needs_human_review
DARRADA	10047	needs_human_review
GABILEY	10035	needs_human_review
DADKAAS	9977	needs_human_review
XIGTA	9965	needs_human_review
QOYSASKA	9963	needs_human_review
XAFLADDA	9960	needs_human_review
MURANKA	9959	needs_human_review
WAXII	9958	needs_human_review
KHATARTA	9950	needs_human_review
SIDUU	9948	needs_human_review
ISGOYSKA	9932	needs_human_review
SUURTA	9916	needs_human_review
FALAL	9909	needs_human_review
FURSADO	9887	needs_human_review
DEGAY	9883	needs_human_review
DHISAYO	9881	needs_human_review
DHAXAYSA	9876	needs_human_review
DOONNAA	9876	needs_human_review
TOOSKA	9871	needs_human_review
MUUJIYEY	9852	needs_human_review
MUKHTAAR	9846	needs_human_review
JANAAYO	9845	needs_human_review
QURAANKA	9840	needs_human_review
DHISI	9831	needs_human_review
HORJEEDO	9831	needs_human_review
GOOLKA	9829	needs_human_review
TIMAADO	9802	needs_human_review
SANADOOD	9781	needs_human_review
XAFLADA	9781	needs_human_review
YOUR	9778	needs_human_review
SAMEYSAY	9777	needs_human_review
SHIRKAAS	9766	needs_human_review
WAXNA	9760	needs_human_review
HADALKII	9758	needs_human_review
RAAGE	9757	needs_human_review
EEGISTA	9689	needs_human_review
QAARNA	9686	needs_human_review
FALALKA	9672	needs_human_review
KOOXDII	9670	needs_human_review
ADDAHA	9667	needs_human_review
TALEEX	9667	needs_human_review
DAKHLIGA	9660	needs_human_review
AHAANTII	9638	needs_human_review
LAABTO	9629	needs_human_review
DHIIRI	9626	needs_human_review
ISBEDEL	9626	needs_human_review
ISKUULKA	9621	needs_human_review
SHIRARKA	9614	needs_human_review
UNDER	9602	needs_human_review
IIRAAN	9599	needs_human_review
MAQNAA	9595	needs_human_review
YORK	9593	needs_human_review
SHANTA	9588	needs_human_review
SUUQYADA	9575	needs_human_review
DILO	9571	needs_human_review
RAGGII	9568	needs_human_review
AYADA	9566	needs_human_review
DEJINTA	9541	needs_human_review
AQBALI	9536	needs_human_review
RAYAALE	9528	needs_human_review
LABADABA	9506	needs_human_review
CADOWGA	9505	needs_human_review
UGUNA	9498	needs_human_review
SALEYSAN	9480	needs_human_review
DHAXEYSA	9478	needs_human_review
ABU	9476	needs_human_review
FARTA	9450	needs_human_review
ISTAAGAY	9434	needs_human_review
DHIIGGA	9427	needs_human_review
ILLAAHAY	9416	needs_human_review
TIMES	9412	needs_human_review
YEELATO	9400	needs_human_review
RASUULKA	9398	needs_human_review
DHIGAYA	9396	needs_human_review
JIMCAHA	9388	needs_human_review
RABAY	9386	needs_human_review
SOFTWARE	9378	needs_human_review
DIIDEEN	9371	needs_human_review
XAAWO	9365	needs_human_review
DHIRTA	9360	needs_human_review
CIDDII	9349	needs_human_review
XERYAHA	9338	needs_human_review
DEKADDA	9333	needs_human_review
MUUQAN	9333	needs_human_review
EEBE	9332	needs_human_review
SOCDAA	9332	needs_human_review
RABAAN	9325	needs_human_review
KURAASTA	9319	needs_human_review
INTABA	9310	needs_human_review
HADDAY	9307	needs_human_review
AASAASAY	9305	needs_human_review
DHIBKA	9305	needs_human_review
HASSAN	9302	needs_human_review
LAND	9299	needs_human_review
TAGA	9298	needs_human_review
NABI	9293	needs_human_review
KULAMADA	9280	needs_human_review
GUULO	9277	needs_human_review
CASILAY	9273	needs_human_review
OGNAHAY	9265	needs_human_review
MOURINHO	9252	needs_human_review
INTAAN	9247	needs_human_review
ARE	9246	needs_human_review
DILALKA	9246	needs_human_review
DOODAY	9223	needs_human_review
HAYSATO	9207	needs_human_review
DUBAI	9203	needs_human_review
IIGA	9198	needs_human_review
HOREEYA	9196	needs_human_review
TOONA	9184	needs_human_review
MAXAMUD	9169	needs_human_review
SHARE	9166	needs_human_review
ABDI	9159	needs_human_review
QAABKII	9154	needs_human_review
BEDELAY	9151	needs_human_review
QAADIN	9151	needs_human_review
DOONKA	9141	needs_human_review
